#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
7 7.25 0 1 5.75 6 387.952074801721 0.217135608081631
7 7.25 0 1 6 6.25 349.7439146533727 0.2085406549373904
7 7.25 0 1 6.25 6.5 315.0513919215657 0.1970615523341518
7 7.25 0 1 6.5 6.75 283.6867505402782 0.1822668805048163
7 7.25 0 1 6.75 7 255.4536411146408 0.1648868861180711
7 7.25 0 1 7 7.25 230.1433383735563 0.1460998116597313
7 7.25 0 1 7.25 7.5 207.536395213848 0.1271363023140231
7 7.25 0 1 7.5 7.75 187.4066840361621 0.112035780551408
7 7.25 0 1 7.75 8 169.5265404553211 0.09273695810502827
7 7.25 0 1 8 8.25 153.6718249287463 0.07865457097887743
7 7.25 0 1 8.25 8.5 139.6265538737057 0.06984490125378931
7 7.25 0 1 8.5 8.75 127.1864483556901 0.06382714960383318
7 7.25 0 1 8.75 9 116.1617792255439 0.05958547172051368
7 7.25 0 1 9 9.25 106.3788692965977 0.0565723367156102
7 7.25 0 1 9.25 9.5 97.68120201799795 0.05430526760225907
7 7.25 0 1 9.5 9.75 89.92934880471054 0.05242273542161827
7 7.25 0 1 9.75 10 83.0001307767203 0.05071655213771348
7 7.25 0 1 10 20 1156.125865810523 1.139849295210491
7 7.25 1 2 0 0.25 175.0599779717013 43.18150525640242
7 7.25 1 2 0.25 0.5 554.4269482265117 7.453319498103681
7 7.25 1 2 0.5 0.75 924.7672951129043 0.7120251544516117
7 7.25 1 2 0.75 1 1241.163427875633 9.898409404772456
7 7.25 1 2 1 1.25 1483.095404711742 6.876923219680099
7 7.25 1 2 1.25 1.5 1642.699505773692 5.091612809890418
7 7.25 1 2 1.5 1.75 1722.19982755548 3.929296467709738
7 7.25 1 2 1.75 2 1731.281951561419 3.121107570529218
7 7.25 1 2 2 2.25 1684.195234882896 2.53177767257845
7 7.25 1 2 2.25 2.5 1596.92516429467 2.086449302063016
7 7.25 1 2 2.5 2.75 1484.839105903555 1.775142161959061
7 7.25 1 2 2.75 3 1361.060650191091 1.595798681031983
7 7.25 1 2 3 3.25 1235.63732591321 1.300730294411443
7 7.25 1 2 3.25 3.5 1115.447819805103 1.17538577488141
7 7.25 1 2 3.5 3.75 1004.366800081116 1.227345668584722
7 7.25 1 2 3.75 4 903.0335031016679 0.9522297891947507
7 7.25 1 2 4 4.25 811.4292328176288 0.7373866908713969
7 7.25 1 2 4.25 4.5 729.21152966265 0.5635248029456026
7 7.25 1 2 4.5 4.75 655.5963441878338 0.4799497154179429
7 7.25 1 2 4.75 5 589.6297765918059 0.4340190971403902
7 7.25 1 2 5 5.25 530.3834342867906 0.2919606399623021
7 7.25 1 2 5.25 5.5 477.0497378648674 0.2509314684000106
7 7.25 1 2 5.5 5.75 428.9668705768711 0.2274549791155082
7 7.25 1 2 5.75 6 385.6037673260538 0.2177899107859835
7 7.25 1 2 6 6.25 346.5297929233407 0.2081139081449452
7 7.25 1 2 6.25 6.5 311.3826526776262 0.1958389089061428
7 7.25 1 2 6.5 6.75 279.8434394063563 0.1805819323223897
7 7.25 1 2 6.75 7 251.6186127974499 0.1630555003700118
7 7.25 1 2 7 7.25 226.4301566137672 0.1443759691552209
7 7.25 1 2 7.25 7.5 204.0098812582627 0.1257047436343977
7 7.25 1 2 7.5 7.75 184.0986550952794 0.1124736401553675
7 7.25 1 2 7.75 8 166.4468034407993 0.09214729281245912
7 7.25 1 2 8 8.25 150.8163601704062 0.07848316345538307
7 7.25 1 2 8.25 8.5 136.9829390316616 0.06722591472127561
7 7.25 1 2 8.5 8.75 124.7379110666355 0.05827939064025835
7 7.25 1 2 8.75 9 113.889678609462 0.05133279878828227
7 7.25 1 2 9 9.25 104.2644839025382 0.04595559953328716
7 7.25 1 2 9.25 9.5 95.70675012377632 0.04170121745067253
7 7.25 1 2 9.5 9.75 88.07856134685399 0.03819564717315818
7 7.25 1 2 9.75 10 81.25855086071635 0.03516548068261294
7 7.25 1 2 10 20 1122.056915411035 0.8152705776173218
7 7.25 2 2.5 0 0.25 100.7261691462008 16.31488483627239
7 7.25 2 2.5 0.25 0.5 314.4703445034811 2.388735232130306
7 7.25 2 2.5 0.5 0.75 520.6128993759667 1.724112768014648
7 7.25 2 2.5 0.75 1 696.3706123308211 4.37965932955813
7 7.25 2 2.5 1 1.25 830.8055817196134 3.490781316967239
7 7.25 2 2.5 1.25 1.5 919.5008713197334 2.57705113938637
7 7.25 2 2.5 1.5 1.75 963.4060288686512 1.983656680648272
7 7.25 2 2.5 1.75 2 967.5439149882723 1.572008001649902
7 7.25 2 2.5 2 2.25 939.5461007038625 1.272481975066842
7 7.25 2 2.5 2.25 2.5 888.1719670850018 1.046607766128953
7 7.25 2 2.5 2.5 2.75 822.0346777641066 0.8715055667580669
7 7.25 2 2.5 2.75 3 748.673952627344 0.7328275911319655
7 7.25 2 2.5 3 3.25 674.0390327734274 0.6211083525795736
7 7.25 2 2.5 3.25 3.5 602.3363889866921 0.5298741027943858
7 7.25 2 2.5 3.5 3.75 536.0615121076994 0.6395761116009772
7 7.25 2 2.5 3.75 4 475.7501415149998 0.5174321993552519
7 7.25 2 2.5 4 4.25 421.6607569517284 0.4243287773767209
7 7.25 2 2.5 4.25 4.5 373.8098116454576 0.3604465613857349
7 7.25 2 2.5 4.5 4.75 331.7960773849249 0.3377388294163752
7 7.25 2 2.5 4.75 5 294.9976404070994 0.3115919317429829
7 7.25 2 2.5 5 5.25 262.7323666532626 0.2203656980465507
7 7.25 2 2.5 5.25 5.5 234.3565599241966 0.1964749805019522
7 7.25 2 2.5 5.5 5.75 209.3118631830545 0.1779014057300514
7 7.25 2 2.5 5.75 6 187.1365766296648 0.162687987083526
7 7.25 2 2.5 6 6.25 167.457366679729 0.149430251307083
7 7.25 2 2.5 6.25 6.5 149.9724151672053 0.1372923656289867
7 7.25 2 2.5 6.5 6.75 134.4345012628254 0.1182162251867078
7 7.25 2 2.5 6.75 7 120.6327834658123 0.109958445498285
7 7.25 2 2.5 7 7.25 108.3862231912531 0.1019338409883585
7 7.25 2 2.5 7.25 7.5 97.53261629008037 0.06157369096310066
7 7.25 2 2.5 7.5 7.75 87.92415290279439 0.05540285899283193
7 7.25 2 2.5 7.75 8 79.42557638617694 0.04375160851091774
7 7.25 2 2.5 8 8.25 71.91223198792488 0.03762062458445099
7 7.25 2 2.5 8.25 8.5 65.26969494784903 0.03254772829316187
7 7.25 2 2.5 8.5 8.75 59.39356173599324 0.02847435986811526
7 7.25 2 2.5 8.75 9 54.18932621694019 0.02525565010922803
7 7.25 2 2.5 9 9.25 49.57221121023952 0.02270377078650944
7 7.25 2 2.5 9.25 9.5 45.46687036320762 0.0206322865567519
7 7.25 2 2.5 9.5 9.75 41.80692833479493 0.01888901638453521
7 7.25 2 2.5 9.75 10 38.53418953851285 0.0173633803388605
7 7.25 2 2.5 10 20 523.5113109854611 0.4050233075957129
7 7.25 2.5 3 0 0.25 137.105336626988 20.78868548485472
7 7.25 2.5 3 0.25 0.5 419.1954647230086 7.507253259135269
7 7.25 2.5 3 0.5 0.75 684.6002860902372 4.306924396508256
7 7.25 2.5 3 0.75 1 906.970080576129 3.384048766583403
7 7.25 2.5 3 1 1.25 1072.818116934774 2.969742698733726
7 7.25 2.5 3 1.25 1.5 1176.863440139673 2.591965843755
7 7.25 2.5 3 1.5 1.75 1220.814045738115 1.995176465051598
7 7.25 2.5 3 1.75 2 1211.826077100724 1.598393978106971
7 7.25 2.5 3 2 2.25 1160.573297494456 1.337825786987924
7 7.25 2.5 3 2.25 2.5 1079.259897974077 1.17500434785425
7 7.25 2.5 3 2.5 2.75 979.8704821998717 1.084996239798866
7 7.25 2.5 3 2.75 3 872.8782678933632 1.057442898778166
7 7.25 2.5 3 3 3.25 766.5020233513328 1.03200900311026
7 7.25 2.5 3 3.25 3.5 666.475934856692 0.522359616384068
7 7.25 2.5 3 3.5 3.75 576.0814966259467 0.519185179999881
7 7.25 2.5 3 3.75 4 495.9517653854489 0.4883232405051429
7 7.25 2.5 3 4 4.25 426.4108904859908 0.4700136685460305
7 7.25 2.5 3 4.25 4.5 367.2783329626013 0.2228484903463624
7 7.25 2.5 3 4.5 4.75 317.6360277792073 0.1840536949969274
7 7.25 2.5 3 4.75 5 276.1938619636337 0.1552633948714571
7 7.25 2.5 3 5 5.25 241.57862749923 0.1391202526518878
7 7.25 2.5 3 5.25 5.5 212.5159174120627 0.1249748508269845
7 7.25 2.5 3 5.5 5.75 187.9183002524422 0.1137928479365822
7 7.25 2.5 3 5.75 6 166.9079953783901 0.1505444439016049
7 7.25 2.5 3 6 6.25 148.8012117594488 0.1226828824089766
7 7.25 2.5 3 6.25 6.5 133.0751063041416 0.1011369268464822
7 7.25 2.5 3 6.5 6.75 119.3315109178447 0.08443524888315591
7 7.25 2.5 3 6.75 7 107.2639485305485 0.07276128757871235
7 7.25 2.5 3 7 7.25 96.63226340274352 0.0655277839783891
7 7.25 2.5 3 7.25 7.5 87.24309949839582 0.05863135977703079
7 7.25 2.5 3 7.5 7.75 78.93660903838965 0.04530354684151426
7 7.25 2.5 3 7.75 8 71.57743371622163 0.03951609034167326
7 7.25 2.5 3 8 8.25 65.04890894145416 0.03473922337373048
7 7.25 2.5 3 8.25 8.5 59.24919315305415 0.03079708241517391
7 7.25 2.5 3 8.5 8.75 54.0888483765955 0.02752953235247289
7 7.25 2.5 3 8.75 9 49.4891177814539 0.02479067256364726
7 7.25 2.5 3 9 9.25 45.38070227200578 0.02173849403522887
7 7.25 2.5 3 9.25 9.5 41.70274251096298 0.01977565707443335
7 7.25 2.5 3 9.5 9.75 38.40206449520502 0.01805301536542766
7 7.25 2.5 3 9.75 10 35.4320859913662 0.01651920969176642
7 7.25 2.5 3 10 20 475.9344460611781 0.3937091737191744
7 7.25 3 3.5 0 0.25 235.9454830627183 18.36137167610507
7 7.25 3 3.5 0.25 0.5 704.007096997324 0.3254410837489922
7 7.25 3 3.5 0.5 0.75 1126.129166272299 0.03613221319364587
7 7.25 3 3.5 0.75 1 1462.910245698228 2.735749172948227
7 7.25 3 3.5 1 1.25 1693.199578802673 1.308947068641956
7 7.25 3 3.5 1.25 1.5 1810.608908483791 0.7247230011913142
7 7.25 3 3.5 1.5 1.75 1821.828701289362 1.455323524190695
7 7.25 3 3.5 1.75 2 1743.576007304748 1.551453275229048
7 7.25 3 3.5 2 2.25 1598.623567526201 1.247405107179284
7 7.25 3 3.5 2.25 2.5 1411.713223883654 1.019379273153874
7 7.25 3 3.5 2.5 2.75 1206.039948070627 0.8435695190539876
7 7.25 3 3.5 2.75 3 1000.796075214805 0.7050573342613594
7 7.25 3 3.5 3 3.25 809.9284932139798 0.5940459473687673
7 7.25 3 3.5 3.25 3.5 641.9897428869835 0.5038433715278264
7 7.25 3 3.5 3.5 3.75 500.7011345267834 0.4056287673780267
7 7.25 3 3.5 3.75 4 386.0205742846281 0.3244583717642613
7 7.25 3 3.5 4 4.25 296.6459177408924 0.2628749248514399
7 7.25 3 3.5 4.25 4.5 229.7373445417572 0.2140986017748005
7 7.25 3 3.5 4.5 4.75 181.3278853591861 0.1766407462941759
7 7.25 3 3.5 4.75 5 147.2248367928522 0.1487210656502991
7 7.25 3 3.5 5 5.25 123.6021081354938 0.1282579564325367
7 7.25 3 3.5 5.25 5.5 107.2961023561768 0.113087139210058
7 7.25 3 3.5 5.5 5.75 95.88005825715845 0.1012752024628581
7 7.25 3 3.5 5.75 6 87.60330062008612 0.09137700716412955
7 7.25 3 3.5 6 6.25 81.26840964529919 0.08248920771467885
7 7.25 3 3.5 6.25 6.5 76.09539576244092 0.07416211050181971
7 7.25 3 3.5 6.5 6.75 71.59962348095874 0.06967405535071283
7 7.25 3 3.5 6.75 7 67.49574702125875 0.06112794421688609
7 7.25 3 3.5 7 7.25 63.62640937565435 0.05363039858046272
7 7.25 3 3.5 7.25 7.5 59.91306183719487 0.04556659398551569
7 7.25 3 3.5 7.5 7.75 56.32338401816131 0.03998819911190998
7 7.25 3 3.5 7.75 8 52.8504624954824 0.03514256262184303
7 7.25 3 3.5 8 8.25 49.49993417297647 0.03100408806583599
7 7.25 3 3.5 8.25 8.5 46.28232066691707 0.02750732127038019
7 7.25 3 3.5 8.5 8.75 43.20864766345907 0.02456233664160226
7 7.25 3 3.5 8.75 9 40.28818624798743 0.02207126099762435
7 7.25 3 3.5 9 9.25 37.52735317169179 0.0199420200268737
7 7.25 3 3.5 9.25 9.5 34.92951416927735 0.0180967963915029
7 7.25 3 3.5 9.5 9.75 32.49509096410007 0.01647640258453418
7 7.25 3 3.5 9.75 10 30.22167922955896 0.01503507592280125
7 7.25 3 3.5 10 20 406.4482253704645 0.3601436278398682
7 7.25 3.5 4 0 0.25 -247.0832976204802 19.21993048862178
7 7.25 3.5 4 0.25 0.5 -704.7807438204436 0.3298404213082845
7 7.25 3.5 4 0.5 0.75 -1088.13381101159 0.06227821769422243
7 7.25 3.5 4 0.75 1 -1372.964844508039 2.798667464967116
7 7.25 3.5 4 1 1.25 -1542.140463951391 1.321447318173764
7 7.25 3.5 4 1.25 1.5 -1591.463673787527 0.7230729766856044
7 7.25 3.5 4 1.5 1.75 -1529.647713558973 0.4413315830087375
7 7.25 3.5 4 1.75 2 -1375.840463706107 0.2924860882728293
7 7.25 3.5 4 2 2.25 -1155.736868083224 0.8532940387556813
7 7.25 3.5 4 2.25 2.5 -897.2778698807018 0.969249092277544
7 7.25 3.5 4 2.5 2.75 -626.802760730552 0.7973668493331038
7 7.25 3.5 4 2.75 3 -366.2214341685462 0.6625341595478645
7 7.25 3.5 4 3 3.25 -131.4724058702844 0.5549567362943982
7 7.25 3.5 4 3.25 3.5 67.80012141178412 0.467951664526838
7 7.25 3.5 4 3.5 3.75 227.6778681340921 0.3755173723988584
7 7.25 3.5 4 3.75 4 347.9067962343501 0.299698020978888
7 7.25 3.5 4 4 4.25 429.2585818210994 0.2422379672415895
7 7.25 3.5 4 4.25 4.5 475.4168639815431 0.1969313772282411
7 7.25 3.5 4 4.5 4.75 492.2960593580415 0.1621923518393541
7 7.25 3.5 4 4.75 5 486.5977069118787 0.1362277860076632
7 7.25 3.5 4 5 5.25 464.7875562592951 0.1170556737446559
7 7.25 3.5 4 5.25 5.5 432.4997534209008 0.1026878399590772
7 7.25 3.5 4 5.5 5.75 394.2870479157993 0.3005635724377642
7 7.25 3.5 4 5.75 6 353.6061094976161 0.1988751366473603
7 7.25 3.5 4 6 6.25 312.935841619117 0.1240280114858617
7 7.25 3.5 4 6.25 6.5 273.9498604382799 0.07667361842529533
7 7.25 3.5 4 6.5 6.75 237.6955044124189 0.05847042790462181
7 7.25 3.5 4 6.75 7 204.7528900807704 0.06089201186467444
7 7.25 3.5 4 7 7.25 175.3662395334359 0.06790653426947968
7 7.25 3.5 4 7.25 7.5 149.5461735102016 0.07240242271556838
7 7.25 3.5 4 7.5 7.75 127.147703467735 0.07323664134050531
7 7.25 3.5 4 7.75 8 107.9280650547118 0.07095174564069304
7 7.25 3.5 4 8 8.25 91.58947272780453 0.02688823474488525
7 7.25 3.5 4 8.25 8.5 77.80977223499229 0.02381840441017308
7 7.25 3.5 4 8.5 8.75 66.26453544106488 0.02122677992830569
7 7.25 3.5 4 8.75 9 56.64184588392376 0.01902654485124212
7 7.25 3.5 4 9 9.25 48.65204045600203 0.01713895627919364
7 7.25 3.5 4 9.25 9.5 42.03332825625417 0.01549886114926361
7 7.25 3.5 4 9.5 9.75 36.55439182888644 0.01405787298978665
7 7.25 3.5 4 9.75 10 32.0144729404057 0.01277709287737279
7 7.25 3.5 4 10 20 330.8583956768272 0.144108786012371
7 7.25 4 4.5 0 0.25 552.5740775943996 19.21869743981872
7 7.25 4 4.5 0.25 0.5 1634.519051770547 0.4811410024008677
7 7.25 4 4.5 0.5 0.75 2624.092331749965 0.206038877274666
7 7.25 4 4.5 0.75 1 3457.542852510468 2.750530774382734
7 7.25 4 4.5 1 1.25 4091.02917072342 1.286320326559286
7 7.25 4 4.5 1.25 1.5 4500.48125898358 0.6992171060063428
7 7.25 4 4.5 1.5 1.75 4682.096653102009 0.4257531708691706
7 7.25 4 4.5 1.75 2 4650.830900092809 0.2828304306885949
7 7.25 4 4.5 2 2.25 4436.918568232964 0.1997142095540678
7 7.25 4 4.5 2.25 2.5 4080.948195865719 0.6179806029508359
7 7.25 4 4.5 2.5 2.75 3628.285339767575 0.4993765793245778
7 7.25 4 4.5 2.75 3 3123.712444698614 0.5900950991705344
7 7.25 4 4.5 3 3.25 2607.011360859499 1.460592271806779
7 7.25 4 4.5 3.25 3.5 2110.140674750351 0.4096941684094534
7 7.25 4 4.5 3.5 3.75 1654.627345423045 0.3281265615005609
7 7.25 4 4.5 3.75 4 1248.841887545634 0.2598529694944185
7 7.25 4 4.5 4 4.25 902.1458744406042 0.2092237457340095
7 7.25 4 4.5 4.25 4.5 620.0837948621195 0.1696465915120746
7 7.25 4 4.5 4.5 4.75 400.8948965511693 0.1394987444571821
7 7.25 4 4.5 4.75 5 237.9966532415452 0.1169972045762235
7 7.25 4 4.5 5 5.25 122.3600889606715 0.1003069772852394
7 7.25 4 4.5 5.25 5.5 44.35750239434128 0.08761764918886855
7 7.25 4 4.5 5.5 5.75 -5.022629911177972 0.07753562580580706
7 7.25 4 4.5 5.75 6 -33.53117192529953 0.06900979354510776
7 7.25 4 4.5 6 6.25 -47.43880243648314 0.06141110093559377
7 7.25 4 4.5 6.25 6.5 -51.58710746948941 0.054435984846981
7 7.25 4 4.5 6.5 6.75 -49.57265396518791 0.04798206947222081
7 7.25 4 4.5 6.75 7 -43.97831152893912 0.04208142995779966
7 7.25 4 4.5 7 7.25 -36.60352668395569 0.03677402160454406
7 7.25 4 4.5 7.25 7.5 -28.65482237923646 0.04982579061391823
7 7.25 4 4.5 7.5 7.75 -20.90820011681507 0.03152140512183005
7 7.25 4 4.5 7.75 8 -13.8213998819004 0.02434524546182646
7 7.25 4 4.5 8 8.25 -7.638604834045154 0.0240869281016129
7 7.25 4 4.5 8.25 8.5 -2.453269839171284 0.02529757325376316
7 7.25 4 4.5 8.5 8.75 1.739507233465755 0.02573700705065424
7 7.25 4 4.5 8.75 9 5.005801121900497 0.01486325504059153
7 7.25 4 4.5 9 9.25 7.445931805404481 0.01330821114947104
7 7.25 4 4.5 9.25 9.5 9.17573176733087 0.01195244257552959
7 7.25 4 4.5 9.5 9.75 10.31367316873462 0.01076463206800527
7 7.25 4 4.5 9.75 10 10.97241525733636 0.009710855297572575
7 7.25 4 4.5 10 20 186.744432545303 0.0992778741200893
7 7.25 4.5 5 0 0.25 -153.7498784950185 4.73542703274111
7 7.25 4.5 5 0.25 0.5 -406.3718833693201 0.556836816928907
7 7.25 4.5 5 0.5 0.75 -692.3428359910181 0.2965264372318399
7 7.25 4.5 5 0.75 1 -1004.640982720508 0.2177506394403246
7 7.25 4.5 5 1 1.25 -1335.869504138387 1.195894904024152
7 7.25 4.5 5 1.25 1.5 -1664.683602944512 0.6522297187612836
7 7.25 4.5 5 1.5 1.75 -1961.157096969533 0.4025734926033876
7 7.25 4.5 5 1.75 2 -2194.008555285052 0.2732454486575898
7 7.25 4.5 5 2 2.25 -2337.791302560402 0.1968215296686235
7 7.25 4.5 5 2.25 2.5 -2378.192786897704 0.1451985745708213
7 7.25 4.5 5 2.5 2.75 -2314.321668956562 0.1067451787248023
7 7.25 4.5 5 2.75 3 -2157.846192306464 0.07681555820068932
7 7.25 4.5 5 3 3.25 -1929.701295001138 0.2754685786720862
7 7.25 4.5 5 3.25 3.5 -1655.567231831051 0.224845667850772
7 7.25 4.5 5 3.5 3.75 -1360.167249051672 0.3262199544243069
7 7.25 4.5 5 3.75 4 -1059.425292464502 0.7084167314188238
7 7.25 4.5 5 4 4.25 -773.666729849184 0.1672583403372344
7 7.25 4.5 5 4.25 4.5 -520.9601839647368 0.1345774404379411
7 7.25 4.5 5 4.5 4.75 -311.1108756041358 0.1097960091703064
7 7.25 4.5 5 4.75 5 -146.759760311578 0.09132184891074684
7 7.25 4.5 5 5 5.25 -25.37609731481186 0.07774655740481455
7 7.25 4.5 5 5.25 5.5 58.64581160227753 0.06709891206274267
7 7.25 4.5 5 5.5 5.75 112.2179774056953 0.05873621348270732
7 7.25 4.5 5 5.75 6 142.3033540415671 0.0516720732482065
7 7.25 4.5 5 6 6.25 155.1715146096172 0.04542698815157791
7 7.25 4.5 5 6.25 6.5 156.0606719132344 0.03976758554267665
7 7.25 4.5 5 6.5 6.75 149.1121714318291 0.03460998441982636
7 7.25 4.5 5 6.75 7 137.4580550986987 0.02994927753399712
7 7.25 4.5 5 7 7.25 123.3759247876033 0.08652991839946192
7 7.25 4.5 5 7.25 7.5 108.4601043555796 0.04579424522432855
7 7.25 4.5 5 7.5 7.75 93.7695704278305 0.02186895907577456
7 7.25 4.5 5 7.75 8 79.97520866423143 0.01857513304489983
7 7.25 4.5 5 8 8.25 67.45339090484943 0.02522053948577751
7 7.25 4.5 5 8.25 8.5 56.38251768171266 0.0301554828197264
7 7.25 4.5 5 8.5 8.75 46.79354685542606 0.03204269776916189
7 7.25 4.5 5 8.75 9 38.62945232520382 0.009484741192467483
7 7.25 4.5 5 9 9.25 31.77689893777131 0.008379851256126081
7 7.25 4.5 5 9.25 9.5 26.09408229206715 0.007402939329171442
7 7.25 4.5 5 9.5 9.75 21.42814521100284 0.006560554342001234
7 7.25 4.5 5 9.75 10 17.62805706644642 0.006657066957990662
7 7.25 4.5 5 10 20 103.1843804767293 0.04938140610286992
7 7.25 5 6 0 0.25 500.497796829266 28.82484875144299
7 7.25 5 6 0.25 0.5 1490.360596353732 0.3304296687459844
7 7.25 5 6 0.5 0.75 2394.029121080735 0.1165099362142898
7 7.25 5 6 0.75 1 3142.906467049316 0.1307857019840324
7 7.25 5 6 1 1.25 3695.987555893968 1.330200384768592
7 7.25 5 6 1.25 1.5 4035.513161236538 0.6912338298617902
7 7.25 5 6 1.5 1.75 4165.259041010692 0.7454790577575711
7 7.25 5 6 1.75 2 4106.538042054468 0.2936279176245793
7 7.25 5 6 2 2.25 3893.055151616778 0.1718466122566493
7 7.25 5 6 2.25 2.5 3564.839917181352 0.4666814571458334
7 7.25 5 6 2.5 2.75 3162.897110650884 0.2417149835010498
7 7.25 5 6 2.75 3 2724.932649380758 0.119105997395724
7 7.25 5 6 3 3.25 2282.460434932307 0.7553258604582965
7 7.25 5 6 3.25 3.5 1859.637210982737 0.0522385991054412
7 7.25 5 6 3.5 3.75 1471.835355177362 0.1032243207746483
7 7.25 5 6 3.75 4 1123.362835467277 0.007566499760019947
7 7.25 5 6 4 4.25 821.1934104595682 0.08351974224134188
7 7.25 5 6 4.25 4.5 570.6539329178761 0.0529888843694531
7 7.25 5 6 4.5 4.75 371.5332613613967 0.03040828929817475
7 7.25 5 6 4.75 5 219.7228427877838 0.0149359739397902
7 7.25 5 6 5 5.25 108.8559511862898 0.008554694361277178
7 7.25 5 6 5.25 5.5 31.66527962850769 0.009092025842157667
7 7.25 5 6 5.5 5.75 -19.03401953934725 0.0117511099887523
7 7.25 5 6 5.75 6 -49.73349266888819 0.01290489705049873
7 7.25 5 6 6 6.25 -65.930684815276 0.01269175232701438
7 7.25 5 6 6.25 6.5 -72.05280708788557 0.01154982422294907
7 7.25 5 6 6.5 6.75 -71.52144758394465 0.005354452543372907
7 7.25 5 6 6.75 7 -66.88621050585745 0.004956293896165874
7 7.25 5 6 7 7.25 -59.98376766870479 0.004501041084840632
7 7.25 5 6 7.25 7.5 -52.09069070922452 0.0436347102221378
7 7.25 5 6 7.5 7.75 -44.05829092585321 0.01898972664223928
7 7.25 5 6 7.75 8 -36.42380155794444 0.003317267997419016
7 7.25 5 6 8 8.25 -29.49376145407741 0.01158005980490627
7 7.25 5 6 8.25 8.5 -23.41923776487607 0.01665818941339268
7 7.25 5 6 8.5 8.75 -18.24191625503639 0.01940299199136175
7 7.25 5 6 8.75 9 -13.93331649349015 0.004361796415409112
7 7.25 5 6 9 9.25 -10.42444109423793 0.003689894396468612
7 7.25 5 6 9.25 9.5 -7.622768993085323 0.003126992445911757
7 7.25 5 6 9.5 9.75 -5.428082299062345 0.002654488350815434
7 7.25 5 6 9.75 10 -3.741375191987406 0.002256246100418266
7 7.25 5 6 10 20 2.508475273914161 0.01336018988385833
7 7.25 6 8 0 0.25 -132.7726421383559 0.8342884297051106
7 7.25 6 8 0.25 0.5 -378.7739099852112 0.2331770727481493
7 7.25 6 8 0.5 0.75 -577.46066200332 0.09100934259873582
7 7.25 6 8 0.75 1 -709.8547950563286 0.04992653179272269
7 7.25 6 8 1 1.25 -767.2920705801325 0.03663225910084557
7 7.25 6 8 1.25 1.5 -752.8756104568732 0.03563015175419108
7 7.25 6 8 1.5 1.75 -679.4902598558148 0.02911733066683823
7 7.25 6 8 1.75 2 -565.9939005269838 0.02452814666702046
7 7.25 6 8 2 2.25 -432.8506205492159 0.02004260850937442
7 7.25 6 8 2.25 2.5 -298.3464932720391 0.01471376958265608
7 7.25 6 8 2.5 2.75 -176.1291124820352 0.1724198385589355
7 7.25 6 8 2.75 3 -74.34134897793466 0.05914363340333274
7 7.25 6 8 3 3.25 4.027075018242981 0.001732353048962697
7 7.25 6 8 3.25 3.5 59.87358718446986 0.05864038741971151
7 7.25 6 8 3.5 3.75 96.34670864934107 0.00457868824443074
7 7.25 6 8 3.75 4 116.9018203233497 0.005662326448677487
7 7.25 6 8 4 4.25 125.1700799959696 0.006202508807732571
7 7.25 6 8 4.25 4.5 124.8168598811984 0.006168488919618661
7 7.25 6 8 4.5 4.75 118.9028057638335 0.005746080677122171
7 7.25 6 8 4.75 5 109.7310807605385 0.06484747598179039
7 7.25 6 8 5 5.25 98.91401203459971 0.08242562906596135
7 7.25 6 8 5.25 5.5 87.52371946801553 0.05413939544587119
7 7.25 6 8 5.5 5.75 76.25087948399236 0.0331241682761147
7 7.25 6 8 5.75 6 65.5282044155764 0.01743229251187261
7 7.25 6 8 6 6.25 55.61604762655003 0.005782008648748908
7 7.25 6 8 6.25 6.5 46.65723719621062 0.002652377698986333
7 7.25 6 8 6.5 6.75 38.71207259766041 0.008469495324488166
7 7.25 6 8 6.75 7 31.78208450785491 0.012168273968813
7 7.25 6 8 7 7.25 25.82756490985637 0.0141945638345446
7 7.25 6 8 7.25 7.5 20.78128008181295 0.01494909717479566
7 7.25 6 8 7.5 7.75 16.55936317688366 0.01478324891790755
7 7.25 6 8 7.75 8 13.06981430771285 0.0001898136408010447
7 7.25 6 8 8 8.25 10.21885682709536 9.462401976319734e-05
7 7.25 6 8 8.25 8.5 7.915542422643856 8.115231844633625e-05
7 7.25 6 8 8.5 8.75 6.074791247832168 0.0001030827892426381
7 7.25 6 8 8.75 9 4.619260615892862 5.623289075203205e-06
7 7.25 6 8 9 9.25 3.48028779909969 5.970563690819836e-06
7 7.25 6 8 9.25 9.5 2.598159046457691 1.081755130808692e-05
7 7.25 6 8 9.5 9.75 1.921883299767658 1.258091645392063e-05
7 7.25 6 8 9.75 10 1.408630393607864 1.237589694430223e-05
7 7.25 6 8 10 20 2.873517110002144 0.0007507465026077561
7 7.25 8 10 0 0.25 0 0
7 7.25 8 10 0.25 0.5 0 0
7 7.25 8 10 0.5 0.75 0 0
7 7.25 8 10 0.75 1 0 0
7 7.25 8 10 1 1.25 0 0
7 7.25 8 10 1.25 1.5 0 0
7 7.25 8 10 1.5 1.75 0 0
7 7.25 8 10 1.75 2 0 0
7 7.25 8 10 2 2.25 0 0
7 7.25 8 10 2.25 2.5 0 0
